timestamp,blockNum,amoId,convex_amo,curve_amo,curve_metapool_locker_amo,stakedao_amo,curve_accrued_profit,curve_related_total,CRV,CVX,ETH,SDT,AAVE,COMP,TRIBE,cvx_locker,investor_amo,ohm_amo,investor_accrued_profit,investor_related_total,aave_amo,cream_amo,hundred_amo,rari_amo,scream_amo,spirit_ola_lending_amo,lending_accrued_profit,lending_related_total,arbitrum_curve_amo,arbitrum_sushiswap_amo,avalanche_axial_amo,avalanche_pangolin_amo,binance_apeswap_amo,fantom_curve_amo,fantom_spiritswap_amo,harmony_sushiswap_amo,moonriver_sushiswap_amo,polygon_curve_amo,polygon_sushiswap_amo,solana_saber_msig,univ3_liquidity_amo,liquidity_accrued_profit,liquidity_related_total,accrued_profit,grand_total
2021-11-10 00:19:49,13588119,80601,456861590.37,1.0,22958727.24,79424497.53,481484.5,559762961.43,366488.62,15.03,1394426.99,540531.0,674.31,13329.67,5797.72,17721419.94,55480924.69,8624974.65,32051673.6,88668691.62,17642868.43,0.0,2500100.0,70078442.24,8059170.07,2001024.49,1221605.22,100281605.22,0.0,8550323.46,0.0,10671208.22,10502067.09,0.0,8291285.32,0,8486371.44,0.0,16617143.34,31895.11,14419374.65,24957.28,77569668.62,35907797.53,826282926.89
2021-11-11 00:19:49,13594784,80572,496862648.32,1.0,22958941.03,79424497.53,482938.64,599765473.52,46051.24,18.45,1409920.09,525619.8,633.72,12532.15,5770.82,24488956.87,55491214.09,8401175.27,38095911.6,94723219.02,17644760.21,0.0,2500100.0,70107371.3,8057622.14,2001073.12,1250926.77,100310926.77,0.0,8561533.73,0.0,11050322.47,10914891.78,0.0,8598631.66,0,12130365.06,0.0,17024994.81,33611.11,14419374.65,24957.28,82733725.25,41992998.98,877533344.56
2021-11-12 00:19:49,13599067,80551,496867241.81,1.0,22959100.23,79424497.53,483836.92,599770965.3,46241.48,18.78,1426741.19,529347.6,623.14,12306.82,6346.09,24928499.93,55501135.99,8651921.29,38925214.67,95562443.99,17645156.28,0.0,2500100.0,70116614.86,8057361.41,2001079.8,1260312.35,100320312.35,0.0,8589008.46,0.0,11517357.35,11419739.58,1242908.84,8716456.76,0,12441357.79,0.0,17182180.26,36692.11,14419374.65,24957.28,85565075.79,42842546.08,881218797.43
2021-11-13 00:19:49,13610117,80544,551871765.58,1.0,22959599.61,104257748.27,649367.71,679774270.59,0.0,16.79,1310353.22,495797.4,621.4,0.0,5937.2,22298025.67,22943157.32,8456768.78,35847242.95,59926493.6,17646241.88,0.0,2500104.78,70151068.64,8061014.59,2001100.88,1299530.78,100359530.78,0.0,8521745.67,0.0,10635744.15,10472240.66,1242975.88,8241133.13,0,12049660.62,0.0,16564833.44,31726.11,14419374.65,24957.28,82179434.31,38417743.68,922239729.29
2021-11-14 00:19:49,13613587,80529,571871231.24,1.0,22959661.14,104257748.27,649970.19,699774338.74,384519.99,16.64,1296516.99,484614.0,633.7,0.0,5877.52,22095544.01,22943554.12,8492739.23,36146581.34,60226228.79,17646598.44,0.0,2500137.5,70160230.92,8060228.5,2001108.99,1308304.35,100368304.35,0.0,8514825.57,1149453.85,9152204.61,10473890.97,1242988.45,8234560.7,0,12028739.37,0.0,16564192.86,30712.11,14419374.65,24957.28,81810943.14,38727105.9,942179815.02
2021-11-15 00:19:49,13620213,80505,591873040.96,1.0,22959852.61,104257748.27,651121.97,719777300.24,382205.8,15.99,1327719.41,486477.9,625.74,0.0,5743.34,21231865.36,22946918.03,8648608.85,35491628.01,59574639.37,17647288.45,0.0,2500204.54,70186660.09,8060421.9,2001123.53,1335698.51,100395698.51,0.0,8506850.1,2633291.61,8849169.88,10152948.23,1243029.51,7975639.21,0,12428343.22,0.0,16234775.61,29334.11,14419374.65,24957.28,82472756.11,38104277.38,962220394.24
2021-11-16 00:19:49,13626478,80481,611875031.22,1.0,22960037.86,104257748.27,652270.86,739780439.39,0.0,13.49,1226952.84,432424.8,557.85,0.0,5772.64,17918313.69,22955622.8,7876861.71,30194016.74,54285732.87,17647955.6,0.0,2500271.79,70210432.08,8058097.69,2001136.2,1357893.37,100417893.37,0.0,8444910.02,2633445.97,8142229.94,9398121.4,2142074.91,7353190.83,0,11943025.41,0.0,15445752.7,25239.11,14419374.65,24957.28,79947364.93,32838197.01,974431430.57
2021-11-17 00:19:49,13632809,80457,611881391.05,1.0,22960537.19,104257748.27,653860.99,739788389.35,345642.36,12.68,1206226.97,410058.0,565.78,0.0,5393.59,16846554.53,22958562.0,7180119.2,33671676.58,57766331.9,17648613.79,0.0,2500334.64,70225733.45,8058896.36,2001149.18,1374727.42,100434727.42,0.0,8417810.49,2633549.16,7979455.71,9214165.99,2142187.3,7204603.08,0,11509793.83,0.0,15259153.53,24407.11,14419374.65,24957.28,78804500.83,36337595.36,976793949.51
2021-11-18 00:19:49,13638946,80433,641882190.4,1.0,22960719.67,104257748.27,655032.91,769790360.62,48192.3,12.98,1032159.18,391419.0,553.89,0.0,5164.48,17258779.1,22962155.0,7842842.24,34493287.83,58591536.16,17649248.45,0.0,2500334.64,70240411.91,8056621.81,2001164.25,1387781.06,100447781.06,0.0,8436118.05,2633908.0,8145470.24,9382066.14,2142239.32,7322685.2,0,11358172.18,0.0,15447172.06,25447.11,14419374.65,24957.28,79312652.94,37177111.6,1008142330.78
2021-11-19 00:19:49,13645457,80409,666884329.86,1.0,22960896.46,104257748.27,656275.96,794793743.12,0.0,325532.8,1052699.46,376507.8,544.16,0.0,4743.56,15570581.17,22967521.03,7612020.47,32492790.18,56596404.54,17649973.55,0.0,4253709.51,70262078.25,8057513.88,2001177.55,1411288.24,102224452.74,0.0,8408361.7,3631395.65,7934194.85,9119690.4,2460197.31,7112176.21,0,11121037.44,0.0,15181349.61,23627.11,14419374.65,24957.28,79411404.92,35206864.84,1033026005.33
2021-11-20 00:19:49,13651760,80387,691886201.01,1.0,22961021.21,104257748.27,657370.42,819796708.73,163649.34,337502.0,1163127.03,344821.5,554.7,0.0,5164.24,16138083.91,22970368.17,8182165.16,34162419.09,58268880.59,17650515.08,0.0,4253743.47,70285549.29,8058462.12,2001190.37,1436295.82,102249460.32,0.0,8442051.56,3631436.92,8768996.41,9992381.06,2460302.61,7828197.93,0,11696695.47,0.0,16099363.5,28216.11,14419374.65,24957.28,83367016.21,36905885.03,1063682065.86
2021-11-21 00:19:49,13657246,80361,691889694.95,1.0,22961110.93,104257748.27,657990.13,819800822.39,0.0,335876.56,1160269.09,359732.7,537.73,0.0,5288.37,16061307.98,22975091.87,8566433.16,34322533.93,58433719.13,17650976.12,0.0,4253849.52,70299231.08,8057988.23,2001204.61,1450085.05,102263249.55,0.0,8445428.22,3631504.62,8615388.53,9807824.28,8615994.46,7671922.54,0,12084439.15,0.0,15914125.07,27319.11,14419374.65,24957.28,89233320.62,37085043.81,1069731111.69
2021-11-22 00:19:49,13664379,80335,711891701.07,1.0,22961340.44,104257748.27,659055.56,839803893.93,0.0,315484.58,1121170.59,346685.4,527.59,0.0,5320.54,15097136.32,22977698.15,9618353.3,34167415.38,58281206.86,17651567.36,0.0,4253849.52,70326942.33,8058047.88,2001221.52,1478464.1,102291628.6,0.0,8440009.2,3631755.16,8184771.32,9348270.84,8616122.04,7292598.88,0,11681369.34,0.0,15427496.58,24966.11,14419374.65,24957.28,87066734.12,36962049.2,1087443463.53
2021-11-23 00:19:49,13670703,80312,711894561.08,1.0,22961478.67,104257748.27,659615.42,839807313.81,545215.2,17.71,1104540.32,341093.7,548.97,0.0,5345.96,15753813.87,22981680.32,9220430.29,34624740.08,58742513.72,17652087.6,0.0,4254055.72,70345090.79,8059268.3,2001234.26,1498572.18,102311736.68,0.0,8409447.42,3631989.32,8260072.81,9433596.32,8616263.51,7372442.1,0,11591577.57,0.0,15517455.82,24914.11,14419374.65,24957.28,87277133.63,37444456.28,1088138697.84
2021-11-24 00:19:49,13676558,80290,711896867.81,1.0,22961575.35,104257748.27,660052.17,839810057.29,551980.19,18.82,1147673.43,344821.5,527.32,0.0,5440.4,16746087.61,22983372.48,9337459.21,35896188.81,60015654.62,17652775.32,0.0,4254158.12,70360180.12,8060497.14,2001246.78,1515692.98,102328857.48,0.0,8438236.12,3632253.31,8421395.64,9620265.62,8616447.25,7538559.2,0,11812480.47,0.0,15738272.0,26305.11,14419374.65,24957.28,88263589.37,38734964.11,1090418158.77
2021-11-25 00:19:49,13683339,80267,726899957.31,1.0,22961880.67,104257748.27,661179.73,854814274.35,518076.74,362304.59,1552145.97,331774.2,520.98,0.0,5313.44,24636223.41,22990601.39,9269266.01,44509641.66,68636336.39,17653560.63,0.0,4254228.44,70385227.04,8061646.8,2001264.04,1542762.46,102355926.96,0.0,8444433.69,3632512.06,8488881.07,9699135.24,8616717.99,7611484.4,0,11677451.39,0.0,15814360.61,26630.11,14419374.65,24957.28,88430981.2,47383987.6,1114237518.9
2021-11-26 00:19:49,13689584,80243,726903158.06,1.0,22962149.32,104257748.27,661910.52,854818205.89,0.0,275139.0,1374602.23,320590.8,460.73,0.0,4771.44,18722910.02,22992250.06,8317156.72,36604576.02,60732919.4,17654198.38,0.0,4254360.82,70405388.72,8061792.84,2001281.53,1563857.78,102377022.28,0.0,8421519.91,3632717.9,8282401.93,9494100.71,8616873.73,7420398.41,0,11185517.43,0.0,15598168.1,25161.11,14419374.65,24957.28,87096233.88,39501527.62,1105024381.46
2021-11-27 00:19:49,13695459,80221,736904634.34,1.0,22962333.25,104257748.27,662565.88,864820337.53,0.0,294576.2,1411932.71,318726.9,477.69,0.0,4705.32,20050967.49,22993786.19,8126370.55,37867829.36,61997708.88,17654792.53,0.0,4254432.29,70424405.44,8063102.14,2001301.79,1584869.69,102398034.19,0.0,8421536.72,3632854.43,8219813.54,9433932.36,8616953.19,7372811.97,0,11298976.15,0.0,15535107.47,25239.11,14419374.65,24957.28,86976599.58,40788408.1,1116192680.18
2021-11-28 00:19:49,13702792,80201,736908179.98,1.0,22962485.23,104257748.27,663222.85,864824540.14,0.0,284314.33,1040454.23,318726.9,455.18,0.0,4325.83,19346603.76,0.0,8271058.89,36895003.51,38031096.84,17655548.65,0.0,4254445.09,70442475.98,8062401.28,2001323.98,1603030.48,102416194.98,0.0,8415570.29,3632993.54,8228025.04,9442588.51,8617047.21,7367199.13,0,11090718.69,0.0,15535539.18,25460.11,14419374.65,24957.28,86774516.35,39186216.09,1092046348.31
2021-11-29 00:19:49,13708236,86409,766907868.04,1.0,22962723.49,104257748.27,664141.62,894825146.96,792269.01,1065479.48,1226921.09,335502.0,474.6,0.0,4488.2,20724393.67,0.0,8979046.3,40879581.69,42015675.03,17656115.58,0.0,4254547.67,70471050.25,8068068.9,2001343.7,1637961.6,102451126.1,0.0,8451634.8,3633113.58,8480613.41,9449205.64,8617339.23,7374183.51,0,11048696.86,0.0,15553081.58,25252.11,14419374.65,24957.28,87052495.37,43206644.24,1126344443.45
2021-11-30 00:19:49,13714399,86433,796909087.3,1.0,22963035.13,104257748.27,665317.8,924827542.41,129508.02,417213.43,1287045.47,350413.2,497.03,0.0,0.0,21316419.79,0.0,9386343.56,40765828.18,41901921.52,17656766.55,0.0,4254547.67,70481799.4,8094228.79,2001366.25,1675544.16,102488708.66,0.0,8470365.53,3633243.66,8545195.53,9508799.15,11242344.48,7428303.91,0,10998062.59,0.0,15628949.79,26110.11,14419374.65,24957.28,89900749.41,43131649.59,1159118921.99
2021-12-01 00:19:49,13720670,86457,796915382.34,1.0,22963512.15,104257748.27,666623.89,924835143.54,45684.84,437510.3,1232249.96,341093.7,529.65,0.0,0.0,22338858.39,0.0,9602492.4,41965562.17,43101655.5,17657416.0,0.0,4254547.67,70496502.09,8095377.03,2001389.24,1692067.52,102505232.02,0.0,8508450.48,3633502.18,8549620.74,11515845.66,14997220.22,7435751.4,0,10935093.08,0.0,15661584.85,25733.12,14419374.65,24957.28,95682176.37,44349213.17,1166124207.43
2021-12-02 00:19:49,13726982,86480,796920019.08,1.0,22963660.78,104257748.27,667383.2,924840539.59,133437.29,16.08,1311199.03,320590.8,491.3,0.0,0.0,22647966.55,0.0,8796917.96,41107147.88,42243241.21,17658086.01,0.0,4254547.67,70527923.17,8093238.78,2001410.61,1722041.73,102535206.23,0.0,8492237.95,3633613.98,8536771.72,11517984.35,14997735.64,7426398.98,0,10985838.75,0.0,15688973.85,25564.12,14419374.65,24957.28,95724493.98,43521532.22,1165343481.01
2021-12-03 00:19:49,13733238,86503,826924643.71,1.0,22964079.5,104257748.27,669088.55,954846869.57,40911.94,16.08,1150200.9,337365.9,487.21,0.0,0.0,22667638.05,0.0,7884590.04,39984623.7,41120717.03,17658763.3,0.0,4254547.67,70557115.92,8094906.07,2001435.78,1753604.22,102566768.72,0.0,8492666.98,3633860.58,8442098.65,11430334.34,14998173.24,7356740.47,0,11037397.97,0.0,15635531.4,25395.12,14419374.65,24957.28,95471573.39,42432275.87,1194005928.71
2021-12-04 00:19:49,13739719,86528,826937265.8,1.0,22964926.13,104257748.27,671537.25,954861940.36,29767.36,12.22,972910.18,273993.3,372.56,0.0,0.0,17212914.56,0.0,6781872.47,32684327.54,33820420.87,17659465.22,0.0,4254935.04,70585789.5,8084154.53,2001464.06,1772643.84,102585808.34,0.0,8387068.15,3634166.2,8429635.54,11459390.76,14998826.04,7303303.95,0,10336393.81,0.0,15580402.64,22301.12,14419374.65,24957.28,94570862.85,35153467.53,1185839032.42
2021-12-05 00:19:49,13745688,86552,826945338.83,1.0,22965236.05,104257748.27,672871.85,954871347.99,33727.16,15.94,1046720.69,300087.9,399.44,0.0,0.0,22437274.0,0.0,7803459.67,39199227.92,40335321.25,17660095.54,0.0,4254935.04,70602389.63,8087519.56,2001487.43,1793262.71,102606427.21,0.0,8450412.52,3634267.55,8437757.74,11436900.27,14999208.23,7323195.08,0,10388766.55,0.0,15629527.08,22496.12,14419374.65,24957.28,94741905.79,41690321.5,1192555002.24
2021-12-06 00:19:49,13752784,86577,826953872.2,1.0,22965765.73,104257748.27,674484.63,954881494.14,29485.37,7.35,1013489.29,270265.5,344.15,0.0,0.0,20593830.45,0.0,6525725.63,36180248.3,37316341.63,17660864.75,0.0,4255062.66,95628643.93,8081597.53,2001524.58,1814528.95,127627693.45,0.0,8412239.71,3634441.74,8416165.83,11410628.65,14999754.29,7281342.98,0,9712960.6,0.0,15581631.83,24368.12,14419374.65,24957.28,93892908.39,38694220.65,1213718437.61
2021-12-07 00:19:49,13757899,86604,826959367.19,1.0,22966009.2,104257748.27,675425.56,954887930.06,34302.02,8.95,1099509.47,298224.0,384.55,0.0,0.0,25032002.18,0.0,6775812.11,41363911.8,42500005.13,17661486.78,0.0,4255062.66,95639562.37,8090263.15,2001538.83,1834749.28,127647913.78,12932267.46,8459610.79,3634515.39,8430098.52,11422785.58,15000193.11,7317954.19,0,10031588.82,0.0,15658772.44,25746.12,14419374.65,24957.28,107332907.06,43899045.61,1232368756.02
2021-12-08 00:19:49,13764431,86634,866957434.62,1.0,22708658.58,104257748.27,661296.21,994629228.1,33898.15,8.91,1072878.58,285176.7,367.27,0.0,0.0,24921362.25,0.0,6687301.44,41163002.33,42299095.66,17662276.46,0.0,4255161.19,95656588.84,8089688.38,2001557.47,1852107.84,127665272.34,12932421.31,8456118.81,3634591.85,8438722.05,11407819.08,15000437.95,7314403.84,0,9888796.34,12263973.63,15684063.36,28515.12,14419374.65,24957.28,119469237.98,43701365.24,1284062834.08
2021-12-09 00:19:49,13770670,86664,891960628.2,1.0,22708782.03,104257748.27,662307.01,1019633432.49,366949.76,8.99,67859.24,303815.7,386.38,0.0,0.0,27708623.95,0.0,7809790.27,44330130.55,45466223.88,17663035.06,0.0,4255210.08,95667197.13,8089306.98,2001577.06,1863161.82,127676326.32,12935000.89,8476633.53,3634698.7,8471681.82,11443960.34,19253468.85,7341213.93,0,9887994.76,15264147.59,15716552.9,30894.12,14419374.65,24957.28,126875622.09,46880558.34,1319651604.77
2021-12-10 00:19:49,13777288,86690,941963801.02,1.0,22708995.09,104257748.27,663811.17,1069638109.47,32246.06,8.05,21877.68,288904.5,354.22,0.0,0.0,24821587.05,0.0,8642808.77,41720812.42,42856905.75,17663864.07,0.0,4255232.8,95684795.21,8086454.79,2001594.98,1878777.34,127691941.84,12935212.17,8436848.68,3634850.6,8444472.0,11422681.28,19253827.54,7314937.87,0,9766356.91,15265322.42,15681072.88,28983.12,14419374.65,24957.28,126603940.12,44288359.77,1366790897.19
2021-12-11 00:19:49,13783465,86716,941968207.68,1.0,22709177.77,104257748.27,664484.9,1069643189.86,32227.05,8.27,19157.94,283312.8,347.85,0.0,0.0,25503723.89,0.0,7753247.12,41399989.28,42536082.61,17664636.78,0.0,4255252.34,95698772.19,8084266.95,2001610.25,1891374.01,127704538.51,15934030.11,8408898.22,3634990.46,8426029.1,11408549.26,20253727.78,7305614.19,0,9662965.66,15266205.7,15656153.58,28073.12,14419374.65,24957.28,130404611.82,43980807.0,1370288422.81
2021-12-12 00:19:49,13789624,86744,976969145.68,1.0,22709221.45,104257748.27,665276.53,1104644919.48,252010.5,920887.04,180150.13,0.0,354.81,0.0,0.0,26618214.44,0.0,0.0,45794309.0,45794309.0,17665797.78,0.0,4255273.73,95714994.2,8079701.65,2001621.47,1904224.34,127717388.84,15934071.53,8413974.67,3635086.25,8422141.58,11406945.46,20254133.6,7304146.31,0,9702371.23,15267033.32,15643002.57,27163.12,14419374.65,24957.28,130429444.28,48388768.69,1408586061.6
2021-12-13 00:19:49,13796415,86769,996970809.82,1.0,22709311.12,104257748.27,665934.27,1124647241.37,151880.92,1363805.8,344431.27,0.0,343.7,0.0,0.0,28135783.04,0.0,0.0,48623652.36,48623652.36,17666638.86,0.0,4255300.73,95731467.06,8079856.24,2001637.12,1921735.51,127734900.01,15934278.57,8403006.66,3635152.04,8414969.67,11412678.0,20254474.45,7290177.28,0,9684187.97,15267957.82,15622925.08,25902.12,14419374.65,24957.28,130365084.29,51236280.93,1431370878.03
2021-12-14 00:19:49,13802889,86793,996975456.81,1.0,22709610.74,104257748.27,666723.15,1124652677.23,29708.59,7.47,43130.33,0.0,329.09,0.0,0.0,25341804.31,0.0,0.0,43333730.42,43333730.42,17667443.13,0.0,4255330.13,95746911.88,8079612.79,2001650.59,1937784.03,127750948.53,15934412.22,8364358.72,3635475.91,8404811.17,11421427.6,20254760.74,7274733.0,0,9541250.64,15268832.2,15601506.89,25525.12,14419374.65,24957.28,130146468.86,45963196.32,1425883825.03
2021-12-15 00:19:49,13809877,86819,996980889.85,1.0,22709738.74,104257748.27,667423.18,1124658810.31,29997.63,7.5,43189.95,0.0,332.14,0.0,0.0,25423109.18,0.0,0.0,43194216.89,43194216.89,17668308.66,0.0,4255361.43,95758021.04,8080455.47,2001662.45,1950644.56,127763809.06,15934511.2,8383837.42,3635729.86,8416785.01,11414262.27,20255059.6,7278596.35,0,9664557.9,15269724.25,15620054.61,24368.12,14419374.65,24957.28,130316861.24,45837243.36,1425933697.49
2021-12-16 00:19:49,13816083,86846,996986549.24,1.0,22710221.51,104257748.27,668501.81,1124665548.32,33615.67,1204288.06,45949.96,0.0,355.81,0.0,0.0,30846117.77,0.0,0.0,50715036.92,50715036.92,17669065.04,0.0,4255384.85,95778784.52,8087403.13,2001676.21,1979149.25,127792313.75,15934662.27,8422440.75,3635903.48,8437082.41,11419034.78,20255476.15,7308346.32,0,9953753.88,15270623.22,15657654.86,24147.12,14419374.65,24957.28,130738499.89,53387646.82,1433911398.87
2021-12-17 00:19:49,13822250,86871,996990986.75,1.0,22710369.5,104257748.27,669117.0,1124670601.03,34055.0,1328100.81,43156.59,0.0,339.07,0.0,0.0,34551414.14,0.0,0.0,53900242.18,53900242.18,17669827.81,0.0,4255408.89,95798706.23,8085832.19,2001688.47,1998299.09,127811463.59,15934788.35,8387253.98,3635999.18,8438050.21,11427122.8,20255685.3,7298355.69,0,9724626.65,15271331.4,15641011.19,22964.12,14419374.65,24957.28,130456563.52,56592617.04,1436838870.31
2021-12-18 00:19:49,13829008,86896,996996009.44,1.0,22710629.16,104257748.27,669905.48,1124676412.19,36889.82,6.0,52305.73,0.0,392.36,0.0,0.0,34865902.15,0.0,0.0,51785449.17,51785449.17,17670594.75,0.0,4255475.66,95817730.85,8086464.98,2001703.18,2018804.92,127831969.42,15934891.87,8457678.13,3636702.7,8498960.54,11521278.99,20255921.87,7346580.94,0,9759413.86,15272184.03,15724832.47,20507.12,14419374.65,24957.28,130848327.16,54499118.57,1435142157.95
2021-12-19 00:19:49,13835154,86920,1016999611.58,1.0,22710749.07,104257748.27,670787.36,1144680896.21,38037.36,0.0,51727.55,0.0,371.14,0.0,0.0,33524516.15,0.0,0.0,44863320.72,44863320.72,17671127.55,0.0,4255547.21,95833264.27,8085276.84,2001715.81,2033767.17,127846931.67,15934923.17,8440345.5,3636896.45,8482531.41,11496746.97,20256630.68,7333848.63,0,9723850.18,15273085.65,15714961.52,21053.12,14419374.65,24957.28,130734247.91,47592834.17,1448125396.52
2021-12-20 00:19:49,13841625,86944,1017004306.47,1.0,22710871.38,104257748.27,671394.25,1144686198.0,34972.27,0.0,50098.15,0.0,345.74,0.0,0.0,30834093.21,0.0,0.0,42107190.14,42107190.14,17671522.57,0.0,4255642.93,95849952.77,8083681.14,2001730.41,2049365.33,127862529.83,15934972.37,8416629.29,3636993.53,8470202.98,11495347.92,20256955.74,7317711.27,0,9559998.06,15274437.03,15694605.36,20715.12,14419374.65,24957.28,130497943.32,44852908.51,1445153861.29
2021-12-21 00:19:49,13848152,86969,1017009847.98,1.0,22711126.51,104257748.27,672221.36,1144692566.61,38070.27,630435.49,46528.12,0.0,365.52,0.0,0.0,32831868.88,0.0,0.0,44525581.55,44525581.55,17671919.96,0.0,4255713.22,95869599.51,8084443.37,2001741.23,2070252.79,127883417.29,15935014.19,8463029.99,3637100.19,8493237.05,11499764.22,20257396.64,7341647.29,0,9643771.77,15275365.2,15732619.3,20676.12,13547934.17,-846483.2,129847556.13,46421574.11,1446949121.57
2021-12-22 00:19:49,13854610,86994,1017019005.18,1.0,22711313.54,104257748.27,673353.55,1144702856.01,44324.27,699612.9,46521.4,0.0,394.94,0.0,0.0,36440487.04,0.0,0.0,56800928.86,56800928.86,17672313.53,0.0,4255787.25,95883973.72,8086234.7,2001754.19,2086898.9,127900063.4,15935089.13,8411015.69,3637158.72,8453492.74,11412020.15,20257707.79,7319100.77,0,9573975.08,15276243.25,15721985.66,26084.12,13547934.17,-846483.2,129571807.26,58714699.87,1458975655.53
2021-12-23 00:19:49,13860995,87018,1062022670.18,1.0,22711445.98,104257748.27,674689.31,1189707856.77,44212.05,0.0,92091.23,0.0,458.35,0.0,0.0,42409796.33,0.0,0.0,61745991.06,61745991.06,17672666.08,0.0,4255888.19,95900279.77,8089161.92,2001766.62,2106598.09,127919762.59,15935238.21,8396969.83,3637251.49,8450514.0,11413857.5,20257973.51,7341637.83,0,9578263.38,15277263.56,15727342.43,27020.12,13547934.17,-846483.2,129591266.01,63680797.3,1508964876.42
2021-12-24 00:19:49,13867516,87042,1107027293.45,1.0,22711628.6,104257748.27,676115.21,1234713905.93,45886.6,0.0,74791.0,0.0,508.22,0.0,0.0,46047440.84,0.0,0.0,65787931.08,65787931.08,17672994.21,0.0,4256016.24,95915188.75,8096127.22,2001781.89,2128943.82,127942108.32,15935337.91,8449058.03,3637340.23,8501846.51,11435224.71,20258269.24,7411719.41,0,9706667.07,15278173.26,15783737.88,30933.12,13547934.17,-846483.2,129976241.52,67746509.16,1558420186.85
2021-12-25 00:19:49,13873927,87067,1107036710.78,1.0,22711883.09,104257748.27,677262.71,1234724470.76,46373.54,0.0,73771.02,0.0,537.06,0.0,0.0,43308673.74,0.0,0.0,62384163.1,62384163.1,17673376.45,0.0,4256148.21,95926012.61,8096093.76,2001798.75,2140265.27,127953429.77,15935382.03,8433750.21,3637362.83,8472886.04,11423049.69,20258455.59,7396372.02,0,9723276.17,15278987.6,15750104.73,28996.12,13547934.17,-846483.2,129886557.21,64355210.26,1554948620.84
2021-12-26 00:19:49,13880405,87091,1107040819.17,1.0,22712340.68,104257748.27,678109.88,1234729426.33,52996.98,2318.59,73878.59,0.0,512.52,0.0,0.0,45686390.33,0.0,0.0,64509918.59,64509918.59,17673782.38,0.0,4256272.44,95937957.9,8098157.69,2001817.96,2154823.87,127967988.37,15935406.33,8427470.8,3637393.94,8463592.27,11418625.35,20258645.66,7410807.62,0,9628149.74,15279927.43,15778194.35,29048.12,13547934.17,-846483.2,129815195.78,66496371.43,1557022529.08
2021-12-27 00:19:49,13886888,87116,1107046162.07,1.0,22712503.66,104257748.27,678779.51,1234735438.85,0.0,33.57,61299.04,0.0,575.98,0.0,0.0,46601740.5,0.0,0.0,64830978.83,64830978.83,17674214.43,0.0,4256381.57,95958499.65,8106042.08,2001839.49,2183812.73,127996977.23,15935526.62,8449628.83,3637418.16,8489876.1,11440533.33,23259583.28,7438979.14,0,10001154.33,15280858.75,15809571.85,30972.13,13547934.17,-846483.2,133322036.69,66847090.41,1560885431.61
2021-12-28 00:19:49,13893068,87141,1142047894.0,1.0,22712707.53,104257748.27,679746.13,1269738137.4,0.0,35.19,58785.53,0.0,564.64,0.0,0.0,48808456.48,0.0,0.0,66919141.76,66919141.76,17674615.97,0.0,4256492.08,95973248.82,8104818.49,2001863.02,2197873.88,128011038.38,16435617.77,8474179.07,3637479.86,8566973.78,11508063.52,23259875.35,7484559.28,0,9953534.82,15281732.37,15856711.49,34313.13,13547934.17,-846483.2,134040974.62,68950281.08,1598709292.15
2021-12-29 00:19:49,13900089,87167,1212048204.1,1.0,22712854.52,104257748.27,681002.7,1339739704.08,0.0,37.41,57141.37,0.0,496.22,0.0,0.0,51881739.67,0.0,0.0,73280985.27,73280985.27,17675095.61,0.0,4256573.04,95996695.14,8110191.06,2001887.72,2227278.07,128040442.57,16435688.17,8419383.81,3637563.89,8503207.73,11450072.25,23260165.16,7448188.09,0,9792063.49,15282706.86,15799803.34,32233.13,13547934.17,-846483.2,133609010.08,75342785.05,1674670142.0
2021-12-30 00:19:49,13906273,87192,1212057022.62,1.0,22713012.52,104257748.27,681924.5,1339749444.39,13299.8,26387.18,67708.69,0.0,476.86,8444.38,276355.53,51737059.45,0.0,0.0,72637599.23,72637599.23,17676049.5,0.0,4256652.11,96016022.41,8891252.56,2001906.28,2278718.36,128841882.86,16435738.47,8561841.17,3637973.51,2716492.31,4884340.07,24260432.9,7623557.17,0,9811299.23,15283635.59,16043608.54,41372.13,13547934.17,-846483.2,122848225.27,74751761.03,1664077151.75
2021-12-31 00:19:49,13912485,87215,1232060262.86,1.0,22713159.74,104257748.27,682671.67,1359753431.8,14595.82,27342.67,69031.49,0.0,543.78,8793.13,280707.32,0.0,0.0,0.0,74132284.14,74132284.14,17677004.91,0.0,4256724.1,96038958.48,8890866.51,2001935.31,2302324.81,128865489.31,16435780.77,8631508.68,3638019.25,2731072.49,4906007.52,24260603.57,7690068.81,0,9892581.73,15284609.01,16123475.65,43192.13,13547934.17,-846483.2,123184853.77,76270799.85,1685936059.02
2022-01-01 00:19:49,13920230,87233,1277062955.69,1.0,22713259.77,104257748.27,683676.28,1404757129.25,15370.3,32516.75,104350.44,0.0,508.53,8509.23,268055.03,0.0,0.0,0.0,82070048.46,82070048.46,17678178.46,0.0,4256898.19,96069111.7,8894579.08,2001963.5,2337566.43,128900730.93,16435810.31,8755058.82,3638177.81,2790192.12,4936117.79,24260831.27,7836772.12,0,9945401.16,15286238.79,16312136.45,48561.13,13547934.17,-846483.2,123793231.94,84244810.24,1739521140.58
